intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,objID,objID1,distance,exptime,obsID,obs_collection_products,dataproduct_type_products,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project_products,prvversion,proposal_id_products,productFilename,size,parent_obsid,dataRights_products,calib_level_products,filters_products,author,mission,#,year,sort_order
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q11,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011334093404_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011334093404_slc.fits,4464000,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 11,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q9,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011116030358_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011116030358_slc.fits,5376960,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 09,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q9,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011145075126_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011145075126_slc.fits,4216320,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 09,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q9,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011177032512_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011177032512_slc.fits,4608000,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 09,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q10,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011271113734_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011271113734_slc.fits,4464000,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 10,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q11,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011303113607_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011303113607_slc.fits,4593600,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 11,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q10,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011208035123_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011208035123_slc.fits,4452480,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 10,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q10,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011240104155_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2011240104155_slc.fits,4648320,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 10,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q9,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011177032512_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2011177032512_llc.fits,506880,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 09,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q10,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2011271113734_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2011271113734_llc.fits,486720,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 10,,2011,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q13,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012121044856_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2012121044856_slc.fits,4766400,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 13,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q13,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012151031540_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2012151031540_slc.fits,4322880,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 13,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q15,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012341132017_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2012341132017_slc.fits,4452480,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 15,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q15,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012310112549_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2012310112549_slc.fits,4556160,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 15,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q14,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012277125453_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2012277125453_slc.fits,5045760,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 14,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q11,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012004120508_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2012004120508_slc.fits,5054400,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 11,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q14,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012242122129_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2012242122129_slc.fits,4458240,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 14,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q14,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012211050319_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2012211050319_slc.fits,4561920,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 14,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q13,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012179063303_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2012179063303_slc.fits,4029120,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 13,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q13,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012179063303_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2012179063303_llc.fits,472320,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 13,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q14,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012277125453_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2012277125453_llc.fits,506880,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 14,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_lc_Q111111110111011101,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,1800.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2013011073258_llc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_lc_Q111111110111011101.tar,PUBLIC,,5885.0,582316,809194,809194,0.0,1800,582316,Kepler,timeseries,Lightcurve Long Cadence (CLC) - Q11,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2012004120508_llc.fits,SCIENCE,Minimum Recommended Products,LLC,,Kepler,,EX,kplr011904151-2012004120508_llc.fits,506880,582316,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 11,,2012,1
science,Kepler,Kepler,Kepler,Kepler,KEPLER,OPTICAL,kplr011904151,,kplr011904151_sc_Q001313330333033302,285.679391,50.2413,timeseries,William Borucki,2,54953.0375,56423.510416666664,60.0,418400000000.0,905000000000.0,Kepler Key Project,nan,EX,Kepler,,POLYGON ICRS 285.67591655 50.24352200 285.67591688 50.23907800 285.68286512 50.23907800 285.68286545 50.24352200,http://archive.stsci.edu/missions/kepler/previews/0119/011904151/kplr011904151-2012310112549_slc_bw_large.png,http://archive.stsci.edu/missions/kepler/lightcurves/0119/011904151/kplr011904151_sc_Q001313330333033302.tar,PUBLIC,,5885.0,601036,827914,827914,0.0,60,601036,Kepler,timeseries,Lightcurve Short Cadence (CSC) - Q17,C,mast:KEPLER/url/missions/kepler/lightcurves/0119/011904151/kplr011904151-2013131215648_slc.fits,SCIENCE,Minimum Recommended Products,SLC,,Kepler,,EX,kplr011904151-2013131215648_slc.fits,648000,601036,PUBLIC,2,KEPLER,Kepler,Kepler Quarter 17,,2013,1
