intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,objID,objID1,distance,exptime,obsID,obs_collection_products,dataproduct_type_products,description,type,dataURI,productType,productGroupDescription,productSubGroupDescription,productDocumentationURL,project_products,prvversion,proposal_id_products,productFilename,size,parent_obsid,dataRights_products,calib_level_products,filters_products,author,mission,#,year,sort_order
science,HLSP,TESS-SPOC,Photometer,TESS,TESS,Optical,377780790,,hlsp_tess-spoc_tess_phot_0000000377780790-s0053_tess_v1_tp,285.679421792384,50.2413057664223,timeseries,Douglas A. Caldwell,4,59743.50053464121,59768.48006412037,600.0,600.0,1000.0,,60057.86493052,N/A,,53,CIRCLE 285.679421792384 50.2413057664223 0.0011111111111111111,,mast:HLSP/tess-spoc/s0053/target/0000/0003/7778/0790/hlsp_tess-spoc_tess_phot_0000000377780790-s0053_tess_v1_lc.fits,PUBLIC,False,nan,129074385,237145824,237145824,0.0,600,129074385,HLSP,timeseries,FITS,D,mast:HLSP/tess-spoc/s0053/target/0000/0003/7778/0790/hlsp_tess-spoc_tess_phot_0000000377780790-s0053_tess_v1_lc.fits,SCIENCE,Minimum Recommended Products,,,TESS-SPOC,77,N/A,hlsp_tess-spoc_tess_phot_0000000377780790-s0053_tess_v1_lc.fits,388800,129074385,PUBLIC,4,TESS,TESS-SPOC,TESS Sector 53,,2022,2
science,HLSP,QLP,Photometer,TESS,TESS,Optical,377780790,,hlsp_qlp_tess_ffi_s0015-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,58710.8852919,58736.88568034,1800.0,600.0,1000.0,,59196.18046295,N/A,,15,CIRCLE ICRS 285.67942179 50.24130577 0.00111111,,mast:HLSP/qlp/s0015/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0015-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,42813654,86755256,86755256,0.0,1800,42813654,HLSP,timeseries,FITS,C,mast:HLSP/qlp/s0015/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0015-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0015-0000000377780790_tess_v01_llc.fits,77760,42813654,PUBLIC,4,TESS,QLP,TESS Sector 15,,2019,3
science,HLSP,QLP,Photometer,TESS,TESS,Optical,377780790,,hlsp_qlp_tess_ffi_s0014-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,58682.86417214,58709.67694316,1800.0,600.0,1000.0,,59198.790162,N/A,,14,CIRCLE ICRS 285.67942179 50.24130577 0.00111111,,mast:HLSP/qlp/s0014/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0014-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,44228808,88170410,88170410,0.0,1800,44228808,HLSP,timeseries,FITS,C,mast:HLSP/qlp/s0014/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0014-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0014-0000000377780790_tess_v01_llc.fits,80640,44228808,PUBLIC,4,TESS,QLP,TESS Sector 14,,2019,3
science,HLSP,QLP,Photometer,TESS,TESS,Optical,377780790,,hlsp_qlp_tess_ffi_s0026-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,59009.78286284,59034.61659396,1800.0,600.0,1000.0,,59165.23207181,N/A,,26,CIRCLE ICRS 285.67942179 50.24130577 0.00111111,,mast:HLSP/qlp/s0026/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0026-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,33344947,77286549,77286549,0.0,1800,33344947,HLSP,timeseries,FITS,C,mast:HLSP/qlp/s0026/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0026-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0026-0000000377780790_tess_v01_llc.fits,74880,33344947,PUBLIC,4,TESS,QLP,TESS Sector 26,,2020,3
science,HLSP,QLP,Photometer,TESS,TESS,Optical,377780790,,hlsp_qlp_tess_ffi_s0040-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,59390.15797675075,59418.35265325988,600.0,600.0,1000.0,,59841.52527777,N/A,,40,CIRCLE ICRS 285.67942179 50.24130577 0.00111111,,mast:HLSP/qlp/s0040/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0040-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,93537776,177994248,177994248,0.0,600,93537776,HLSP,timeseries,FITS,C,mast:HLSP/qlp/s0040/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0040-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0040-0000000377780790_tess_v01_llc.fits,230400,93537776,PUBLIC,4,TESS,QLP,TESS Sector 40,,2021,3
science,HLSP,QLP,Photometer,TESS,TESS,Optical,377780790,,hlsp_qlp_tess_ffi_s0041-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,59419.49154068856,59446.0747093698,600.0,600.0,1000.0,,59848.05925928,N/A,,41,CIRCLE ICRS 285.67942179 50.24130577 0.00111111,,mast:HLSP/qlp/s0041/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0041-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,94862062,179832614,179832614,0.0,600,94862062,HLSP,timeseries,FITS,C,mast:HLSP/qlp/s0041/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0041-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0041-0000000377780790_tess_v01_llc.fits,216000,94862062,PUBLIC,4,TESS,QLP,TESS Sector 41,,2021,3
science,HLSP,QLP,Photometer,TESS,TESS,Optical,377780790,,hlsp_qlp_tess_ffi_s0053-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,59743.49788589356,59768.47741562361,600.0,600.0,1000.0,,60037.93357625,N/A,,53,CIRCLE 285.679421792 50.2413057664 0.0011111111111111111,,mast:HLSP/qlp/s0053/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0053-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,124313650,228726387,228726387,0.0,600,124313650,HLSP,timeseries,FITS,D,mast:HLSP/qlp/s0053/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0053-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0053-0000000377780790_tess_v01_llc.fits,204480,124313650,PUBLIC,4,TESS,QLP,TESS Sector 53,,2022,3
science,HLSP,QLP,Photometer,TESS,TESS,Optical,377780790,,hlsp_qlp_tess_ffi_s0054-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,59769.40102345403,59795.62329042098,600.0,600.0,1000.0,,60054.66887721,N/A,,54,CIRCLE 285.679421792 50.2413057664 0.0011111111111111111,,mast:HLSP/qlp/s0054/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0054-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,128468127,235734061,235734061,0.0,600,128468127,HLSP,timeseries,FITS,D,mast:HLSP/qlp/s0054/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0054-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0054-0000000377780790_tess_v01_llc.fits,213120,128468127,PUBLIC,4,TESS,QLP,TESS Sector 54,,2022,3
science,HLSP,QLP,Photometer,TESS,TESS,Optical,377780790,,hlsp_qlp_tess_ffi_s0055-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,59796.60245034751,59823.7618425549,600.0,600.0,1000.0,,60060.50828694,N/A,,55,CIRCLE 285.679421792 50.2413057664 0.0011111111111111111,,mast:HLSP/qlp/s0055/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0055-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,129997259,238744851,238744851,0.0,600,129997259,HLSP,timeseries,FITS,D,mast:HLSP/qlp/s0055/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0055-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0055-0000000377780790_tess_v01_llc.fits,221760,129997259,PUBLIC,4,TESS,QLP,TESS Sector 55,,2022,3
science,HLSP,QLP,Photometer,TESS,TESS,OPTICAL,377780790,,hlsp_qlp_tess_ffi_s0074-0000000377780790_tess_v02_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,60312.35804228578,60339.06624570582,200.0,600.0,1000.0,,60784.29339114,N/A,,74,CIRCLE 285.679421792 50.2413057664 0.0011111111111111111,,mast:HLSP/qlp/s0074/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0074-0000000377780790_tess_v02_llc.fits,PUBLIC,False,nan,259770685,779333626,779333626,0.0,200,259770685,HLSP,timeseries,FITS,D,mast:HLSP/qlp/s0074/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0074-0000000377780790_tess_v02_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0074-0000000377780790_tess_v02_llc.fits,688320,259770685,PUBLIC,4,TESS,QLP,TESS Sector 74,,2024,3
science,HLSP,QLP,Photometer,TESS,TESS,OPTICAL,377780790,,hlsp_qlp_tess_ffi_s0080-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,60479.387256759685,60505.838798065204,200.0,600.0,1000.0,,60598.26282407,N/A,,80,CIRCLE 285.679421792 50.2413057664 0.0011111111111111111,,mast:HLSP/qlp/s0080/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0080-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,231908076,633980181,633980181,0.0,200,231908076,HLSP,timeseries,FITS,D,mast:HLSP/qlp/s0080/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0080-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0080-0000000377780790_tess_v01_llc.fits,679680,231908076,PUBLIC,4,TESS,QLP,TESS Sector 80,,2024,3
science,HLSP,QLP,Photometer,TESS,TESS,OPTICAL,377780790,,hlsp_qlp_tess_ffi_s0081-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,60506.04982206272,60532.677095295396,200.0,600.0,1000.0,,60697.88893509,N/A,,81,CIRCLE 285.679421792 50.2413057664 0.0011111111111111111,,mast:HLSP/qlp/s0081/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0081-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,235036859,698226314,698226314,0.0,200,235036859,HLSP,timeseries,FITS,D,mast:HLSP/qlp/s0081/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0081-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0081-0000000377780790_tess_v01_llc.fits,673920,235036859,PUBLIC,4,TESS,QLP,TESS Sector 81,,2024,3
science,HLSP,QLP,Photometer,TESS,TESS,OPTICAL,377780790,,hlsp_qlp_tess_ffi_s0082-0000000377780790_tess_v01_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,60532.89005654445,60558.7461592569,200.0,600.0,1000.0,,60703.5100347,N/A,,82,CIRCLE 285.679421792 50.2413057664 0.0011111111111111111,,mast:HLSP/qlp/s0082/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0082-0000000377780790_tess_v01_llc.fits,PUBLIC,False,nan,238032610,703420534,703420534,0.0,200,238032610,HLSP,timeseries,FITS,D,mast:HLSP/qlp/s0082/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0082-0000000377780790_tess_v01_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0082-0000000377780790_tess_v01_llc.fits,656640,238032610,PUBLIC,4,TESS,QLP,TESS Sector 82,,2024,3
science,HLSP,QLP,Photometer,TESS,TESS,OPTICAL,377780790,,hlsp_qlp_tess_ffi_s0075-0000000377780790_tess_v02_llc,285.679421792,50.2413057664,timeseries,Chelsea X. Huang,4,60339.279202653095,60366.97854708368,200.0,600.0,1000.0,,60785.94981465,N/A,,75,CIRCLE 285.679421792 50.2413057664 0.0011111111111111111,,mast:HLSP/qlp/s0075/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0075-0000000377780790_tess_v02_llc.fits,PUBLIC,False,nan,262709762,783014818,783014818,0.0,200,262709762,HLSP,timeseries,FITS,D,mast:HLSP/qlp/s0075/0000/0003/7778/0790/hlsp_qlp_tess_ffi_s0075-0000000377780790_tess_v02_llc.fits,SCIENCE,Minimum Recommended Products,,,QLP,,N/A,hlsp_qlp_tess_ffi_s0075-0000000377780790_tess_v02_llc.fits,711360,262709762,PUBLIC,4,TESS,QLP,TESS Sector 75,,2024,3
